"Metric","Value"
"mse",79.2236944977301
"R²",0.801477895727552
"Alter",73.872161013186
"percent_diff_improvement_11y",1.07454338927777
"Anzahl Distanz Kategorie im Jahr",3.57287795470286
"Anzahl Jahre in Top100 in Disziplin",8.07886320460067
"Anzahl Disziplinen im Jahr",12.4889996292946
"Anzahl Jahre in Top100",0.388501223748638
"Frühestes Alter",0.524053585189445
