"Metric","Value"
"mse",0.897783371579931
"R²",0.924748609763564
"Alter",94.6547600254373
"percent_diff_improvement_14y",0.497421497584492
"Anzahl Distanz Kategorie im Jahr",0.11424739351747
"Anzahl Jahre in Top100 in Disziplin",2.94022907440142
"Anzahl Disziplinen im Jahr",1.56403718530587
"Anzahl Jahre in Top100",0.222188240818787
"Frühestes Alter",0.00711658293464759
