"Metric","Value"
"mse",79.202672776927
"R²",0.801530572849917
"Alter",73.9997841865327
"percent_diff_improvement_14y",0.897420824709738
"Anzahl Distanz Kategorie im Jahr",3.61439810784115
"Anzahl Jahre in Top100 in Disziplin",8.16250970781368
"Anzahl Disziplinen im Jahr",12.4749632690233
"Anzahl Jahre in Top100",0.32732436675437
"Frühestes Alter",0.52359953732511
