"Metric","Value"
"mse",6.33829275320317
"R²",0.898484035778902
"Alter",89.2753189775652
"percent_diff_improvement_14y",2.57036503982047
"Anzahl Distanz Kategorie im Jahr",1.18709784244622
"Anzahl Jahre in Top100 in Disziplin",5.2497310233522
"Anzahl Disziplinen im Jahr",1.13252725677207
"Anzahl Jahre in Top100",0.237344535033478
"Frühestes Alter",0.347615325010355
