"Metric","Value"
"mse",36.0712330978943
"R²",0.85884089417944
"Alter",80.3066077057567
"percent_diff_improvement_11y",4.05730139838113
"Anzahl Distanz Kategorie im Jahr",4.35339709411589
"Anzahl Jahre in Top100 in Disziplin",7.91284278948907
"Anzahl Disziplinen im Jahr",2.84385308477429
"Anzahl Jahre in Top100",0.217731559670653
"Frühestes Alter",0.308266367812246
