"Metric","Value"
"mse",129.814167481033
"R²",0.85851945153131
"Alter",81.1519505286408
"percent_diff_improvement_11y",0.52275722153897
"Anzahl Distanz Kategorie im Jahr",1.17202738622654
"Anzahl Jahre in Top100 in Disziplin",5.76957026876011
"Anzahl Disziplinen im Jahr",10.1709198618306
"Anzahl Jahre in Top100",0.551860048945222
"Frühestes Alter",0.660914684057834
