"Metric","Value"
"mse",2.53369275132375
"R²",0.915893565096226
"Alter",93.952451956039
"percent_diff_improvement_14y",0.378380674769509
"Anzahl Distanz Kategorie im Jahr",1.90701878255271
"Anzahl Jahre in Top100 in Disziplin",1.97919168997814
"Anzahl Disziplinen im Jahr",1.37711326343096
"Anzahl Jahre in Top100",0.377222411088574
"Frühestes Alter",0.0286212221410532
