"Metric","Value"
"mse",27.1274665257014
"R²",0.852544963108299
"Alter",81.7781458116565
"percent_diff_improvement_11y",2.30032940446882
"Anzahl Distanz Kategorie im Jahr",4.51733899612546
"Anzahl Jahre in Top100 in Disziplin",8.334288335461
"Anzahl Disziplinen im Jahr",2.30059818905319
"Anzahl Jahre in Top100",0.269599304424063
"Frühestes Alter",0.499699958810973
