"Metric","Value"
"mse",62.2102227317591
"R²",0.640285995846916
"Alter",37.7948588425183
"percent_diff_improvement_13y",24.1387546374567
"Anzahl Distanz Kategorie im Jahr",2.40595461382018
"Anzahl Jahre in Top100 in Disziplin",26.296054000524
"Anzahl Disziplinen im Jahr",3.28020468822424
"Anzahl Jahre in Top100",1.8389582703319
"Frühestes Alter",4.24521494712469
