"Metric","Value"
"mse",2.29756400247244
"R²",0.923731905887073
"Alter",92.8147239658334
"percent_diff_improvement_11y",2.43932853861769
"Anzahl Distanz Kategorie im Jahr",1.76281261181975
"Anzahl Jahre in Top100 in Disziplin",1.54102183623775
"Anzahl Disziplinen im Jahr",1.13992027926517
"Anzahl Jahre in Top100",0.239007269964161
"Frühestes Alter",0.063185498262051
