"Metric","Value"
"mse",16.9827620561141
"R²",0.851600222249227
"Alter",87.5966282801794
"percent_diff_improvement_14y",2.54335157796588
"Anzahl Distanz Kategorie im Jahr",1.0808360922416
"Anzahl Jahre in Top100 in Disziplin",3.98165344996534
"Anzahl Disziplinen im Jahr",3.02047869943792
"Anzahl Jahre in Top100",0.225248616684993
"Frühestes Alter",1.55180328352484
