"Metric","Value"
"mse",27.0926379031573
"R²",0.85273427882701
"Alter",80.8638395712124
"percent_diff_improvement_14y",4.33017989471128
"Anzahl Distanz Kategorie im Jahr",4.06016866154646
"Anzahl Jahre in Top100 in Disziplin",7.60364288143512
"Anzahl Disziplinen im Jahr",2.44385237249691
"Anzahl Jahre in Top100",0.278228275749836
"Frühestes Alter",0.420088342847989
