"Metric","Value"
"mse",1500.11014487757
"R²",0.48745950821538
"Alter",27.0063558815255
"percent_diff_improvement_14y",19.9927175365023
"Anzahl Distanz Kategorie im Jahr",4.18141464684303
"Anzahl Jahre in Top100 in Disziplin",29.5103364061482
"Anzahl Disziplinen im Jahr",7.39330637124916
"Anzahl Jahre in Top100",3.15667606794144
"Frühestes Alter",8.7591930897903
