"Metric","Value"
"mse",5.3830212669802
"R²",0.881471595291295
"Alter",88.398847035674
"percent_diff_improvement_11y",2.87901043748546
"Anzahl Distanz Kategorie im Jahr",1.1360607305429
"Anzahl Jahre in Top100 in Disziplin",6.02932653384755
"Anzahl Disziplinen im Jahr",1.02922999264827
"Anzahl Jahre in Top100",0.265251086660243
"Frühestes Alter",0.26227418314155
