"Metric","Value"
"mse",0.378616152933125
"R²",0.937506534250026
"Alter",95.6413305996522
"percent_diff_improvement_11y",1.06852299308264
"Anzahl Distanz Kategorie im Jahr",0.0816918925548913
"Anzahl Jahre in Top100 in Disziplin",2.27040497917132
"Anzahl Disziplinen im Jahr",0.802367267678886
"Anzahl Jahre in Top100",0.121909616063389
"Frühestes Alter",0.0137726517966996
