"Metric","Value"
"mse",13.0347545768508
"R²",0.907799723283575
"Alter",90.9516239557452
"percent_diff_improvement_14y",1.8903380552066
"Anzahl Distanz Kategorie im Jahr",1.29270431020268
"Anzahl Jahre in Top100 in Disziplin",3.63962286719745
"Anzahl Disziplinen im Jahr",0.907427377555433
"Anzahl Jahre in Top100",0.213493933714424
"Frühestes Alter",1.10478950037822
