"Metric","Value"
"mse",63.7902304952648
"R²",0.631150022782581
"Alter",35.6121638458318
"percent_diff_improvement_14y",24.3954601411653
"Anzahl Distanz Kategorie im Jahr",2.57679139505642
"Anzahl Jahre in Top100 in Disziplin",27.8921092924085
"Anzahl Disziplinen im Jahr",3.63991060212918
"Anzahl Jahre in Top100",1.85498697904055
"Frühestes Alter",4.02857774436826
