"Metric","Value"
"mse",1.11713355451357
"R²",0.892736134994253
"Alter",90.50108249043
"percent_diff_improvement_14y",1.2616510079482
"Anzahl Distanz Kategorie im Jahr",0.514123411682178
"Anzahl Jahre in Top100 in Disziplin",5.41666522726122
"Anzahl Disziplinen im Jahr",2.0109448937429
"Anzahl Jahre in Top100",0.165645946599651
"Frühestes Alter",0.129887022335794
