"Metric","Value"
"mse",0.893558642625015
"R²",0.925102722723654
"Alter",94.6232265018058
"percent_diff_improvement_11y",0.531986490262159
"Anzahl Distanz Kategorie im Jahr",0.116473331862578
"Anzahl Jahre in Top100 in Disziplin",2.91710841861109
"Anzahl Disziplinen im Jahr",1.58215181151426
"Anzahl Jahre in Top100",0.214771474524512
"Frühestes Alter",0.0142819714196254
